user ID,purchase ID,bought at,SKU,product,number of purchases,condition,global ratings,shares on social media,reviews
263,10955,2022-03-17T03:44:18.842342,56,Camera,3,like new,4,2,2
1112,10956,2022-03-17T03:44:18.842347,57,Camera,2,like new,2,2,14
1352,10957,2022-03-17T03:44:18.842352,58,Laptop,1,used,0,2,47
1085,10958,2022-03-17T03:44:18.842358,59,TV,3,new,4,2,86
210,10959,2022-03-17T03:44:18.842363,60,Laptop,2,slightly damaged,0,1,34
1174,10960,2022-03-17T03:44:18.842368,61,Laptop,1,like new,4,2,21
477,10961,2022-03-17T03:44:18.842372,62,Smartphone,3,new,2,4,87
999,10962,2022-03-17T03:44:18.842377,63,Smartphone,1,like new,2,2,23
589,10963,2022-03-17T03:44:18.842382,64,Speakers,3,slightly damaged,1,2,35
844,10964,2022-03-17T03:44:18.842387,65,Laptop,1,slightly damaged,1,1,26
567,10965,2022-03-17T03:44:18.842392,66,Speakers,1,used,1,2,58
1280,10966,2022-03-17T03:44:18.842397,67,Smartphone,3,like new,3,2,18
1163,10967,2022-03-17T03:44:18.842402,68,Camera,1,refurbished,4,4,66
1452,10968,2022-03-17T03:44:18.842407,69,Speakers,1,used,1,0,54
764,10969,2022-03-17T03:44:18.842412,70,Laptop,2,refurbished,4,4,63
1688,10970,2022-03-17T03:44:18.842417,71,Smartphone,1,used,2,2,51
1141,10971,2022-03-17T03:44:18.842422,72,Smartphone,2,refurbished,4,4,57
1361,10972,2022-03-17T03:44:18.842427,73,Speakers,1,new,4,2,84
118,10973,2022-03-17T03:44:18.842432,74,Speakers,1,new,2,4,89
170,10974,2022-03-17T03:44:18.842436,75,Smartphone,2,refurbished,4,4,44
191,10975,2022-03-17T03:44:18.842441,76,Camera,2,refurbished,4,4,42
1512,10976,2022-03-17T03:44:18.842446,77,Laptop,2,refurbished,4,4,70
1587,10977,2022-03-17T03:44:18.842452,78,Camera,2,used,0,0,41
1241,10978,2022-03-17T03:44:18.842457,79,Laptop,1,like new,1,2,17
846,10979,2022-03-17T03:44:18.842462,80,TV,2,like new,3,2,28
1300,10980,2022-03-17T03:44:18.842466,81,Smartphone,2,refurbished,4,4,74
1395,10981,2022-03-17T03:44:18.842471,82,Camera,1,new,2,4,90
1687,10982,2022-03-17T03:44:18.842476,83,Smartphone,1,like new,4,2,26
1428,10983,2022-03-17T03:44:18.842481,84,Camera,2,refurbished,4,4,55
1558,10984,2022-03-17T03:44:18.842485,85,Speakers,1,used,1,2,39
396,10985,2022-03-17T03:44:18.842490,86,Camera,1,new,4,4,84
1172,10986,2022-03-17T03:44:18.842495,87,Laptop,2,refurbished,4,4,44
238,10987,2022-03-17T03:44:18.842499,88,Speakers,1,new,2,4,81
424,10988,2022-03-17T03:44:18.842504,89,Smartphone,3,like new,1,2,6
1229,10989,2022-03-17T03:44:18.842509,90,Smartphone,1,slightly damaged,2,1,36
1379,10990,2022-03-17T03:44:18.842513,91,Camera,3,like new,1,2,15
1019,10991,2022-03-17T03:44:18.842518,92,Camera,2,new,4,2,99
80,10992,2022-03-17T03:44:18.842522,93,Smartphone,1,like new,4,2,20
1473,10993,2022-03-17T03:44:18.842527,94,Laptop,1,like new,1,2,20
1271,10994,2022-03-17T03:44:18.842532,95,TV,3,like new,3,2,10
1154,10995,2022-03-17T03:44:18.842537,96,TV,2,refurbished,4,4,74
650,10996,2022-03-17T03:44:18.842541,97,Laptop,1,like new,3,2,23
780,10997,2022-03-17T03:44:18.842545,98,Smartphone,1,slightly damaged,1,2,23
181,10998,2022-03-17T03:44:18.842550,99,TV,3,used,1,2,34
1326,10999,2022-03-17T03:44:18.842555,100,Laptop,1,like new,3,2,12
1553,11000,2022-03-17T03:44:18.842560,101,Laptop,1,like new,1,2,28
329,11001,2022-03-17T03:44:18.842564,102,Laptop,2,slightly damaged,0,0,23
1386,11002,2022-03-17T03:44:18.842569,103,Camera,2,new,4,4,81
515,11003,2022-03-17T03:44:18.842574,104,TV,2,refurbished,4,4,71
692,11004,2022-03-17T03:44:18.842578,105,Laptop,1,slightly damaged,0,0,16
1601,11005,2022-03-17T03:44:18.842583,106,Camera,2,like new,1,2,15
1112,11006,2022-03-17T03:44:18.842588,107,Laptop,2,new,4,2,93
1057,11007,2022-03-17T03:44:18.842632,108,Smartphone,1,used,0,0,51
1592,11008,2022-03-17T03:44:18.842637,109,Speakers,1,used,0,0,51
88,11009,2022-03-17T03:44:18.842642,110,Laptop,2,refurbished,4,4,41
158,11010,2022-03-17T03:44:18.842646,111,TV,2,used,2,0,48
1068,11011,2022-03-17T03:44:18.842651,112,Smartphone,3,new,4,4,86
1203,11012,2022-03-17T03:44:18.842656,113,Speakers,1,used,2,0,32
1483,11013,2022-03-17T03:44:18.842661,114,TV,3,used,2,0,46
187,11014,2022-03-17T03:44:18.842665,115,Smartphone,1,used,2,2,60
1130,11015,2022-03-17T03:44:18.842670,116,Laptop,2,used,0,2,60
1487,11016,2022-03-17T03:44:18.842675,117,Smartphone,3,new,2,4,88
1185,11017,2022-03-17T03:44:18.842679,118,TV,2,used,2,0,49
630,11018,2022-03-17T03:44:18.842684,119,TV,2,new,2,2,80
1056,11019,2022-03-17T03:44:18.842688,120,Laptop,2,used,2,0,36
360,11020,2022-03-17T03:44:18.842693,121,Smartphone,3,new,4,2,96
1253,11021,2022-03-17T03:44:18.842697,122,Camera,2,slightly damaged,0,0,40
734,11022,2022-03-17T03:44:18.842702,123,Speakers,1,refurbished,4,4,67
104,11023,2022-03-17T03:44:18.842707,124,Laptop,2,refurbished,4,4,41
1166,11024,2022-03-17T03:44:18.842712,125,Camera,2,new,2,2,83
936,11025,2022-03-17T03:44:18.842716,126,Camera,3,like new,3,2,1
231,11026,2022-03-17T03:44:18.842721,127,Laptop,1,like new,2,2,2
226,11027,2022-03-17T03:44:18.842726,128,Speakers,1,used,2,0,34
524,11028,2022-03-17T03:44:18.842730,129,Laptop,2,new,2,2,89
126,11029,2022-03-17T03:44:18.842735,130,Smartphone,3,new,4,4,90
1092,11030,2022-03-17T03:44:18.842739,131,Speakers,3,slightly damaged,1,2,30
1253,11031,2022-03-17T03:44:18.842744,132,TV,2,slightly damaged,2,2,15
1335,11032,2022-03-17T03:44:18.842748,133,Camera,3,used,0,0,49
1260,11033,2022-03-17T03:44:18.842753,134,Smartphone,3,new,2,4,92
1290,11034,2022-03-17T03:44:18.842758,135,Speakers,1,new,2,4,84
149,11035,2022-03-17T03:44:18.842762,136,Camera,1,new,2,2,86
681,11036,2022-03-17T03:44:18.842767,137,Smartphone,2,refurbished,4,4,39
1528,11037,2022-03-17T03:44:18.842771,138,Speakers,1,like new,1,2,9
139,11038,2022-03-17T03:44:18.842776,139,TV,3,like new,1,2,5
374,11039,2022-03-17T03:44:18.842780,140,TV,3,like new,3,2,25
140,11040,2022-03-17T03:44:18.842785,141,TV,2,refurbished,4,4,64
901,11041,2022-03-17T03:44:18.842789,142,Smartphone,3,new,2,4,99
170,11042,2022-03-17T03:44:18.842794,143,TV,3,like new,1,2,15
661,11043,2022-03-17T03:44:18.842799,144,Camera,1,new,2,4,92
1509,11044,2022-03-17T03:44:18.842803,145,TV,2,refurbished,4,4,58
745,11045,2022-03-17T03:44:18.842808,146,Speakers,1,refurbished,4,4,51
898,11046,2022-03-17T03:44:18.842813,147,Camera,2,new,2,2,97
1786,11047,2022-03-17T03:44:18.842817,148,TV,2,like new,3,2,15
1495,11048,2022-03-17T03:44:18.842822,149,Speakers,1,used,0,0,45
910,11049,2022-03-17T03:44:18.842827,150,TV,2,refurbished,4,4,69
144,11050,2022-03-17T03:44:18.842831,151,Smartphone,3,new,4,2,97
618,11051,2022-03-17T03:44:18.842836,152,TV,2,refurbished,4,4,44
1129,11052,2022-03-17T03:44:18.842841,153,TV,2,used,0,2,56
1522,11053,2022-03-17T03:44:18.842846,154,Laptop,2,refurbished,4,4,57
1591,11054,2022-03-17T03:44:18.842850,155,Speakers,1,new,4,4,83
834,11055,2022-03-17T03:44:18.842855,156,Laptop,2,new,4,4,89
1286,11056,2022-03-17T03:44:18.842860,157,Laptop,1,slightly damaged,0,2,28
955,11057,2022-03-17T03:44:18.842864,158,Laptop,1,new,2,4,86
505,11058,2022-03-17T03:44:18.842869,159,Laptop,2,refurbished,4,4,57
644,11059,2022-03-17T03:44:18.842874,160,Smartphone,1,slightly damaged,2,0,31
156,11060,2022-03-17T03:44:18.842878,161,Speakers,1,used,0,2,58
55,11061,2022-03-17T03:44:18.842883,162,Smartphone,1,slightly damaged,1,1,21
381,11062,2022-03-17T03:44:18.842888,163,TV,2,slightly damaged,2,2,36
838,11063,2022-03-17T03:44:18.842892,164,Camera,3,like new,2,2,4
776,11064,2022-03-17T03:44:18.842897,165,Camera,1,refurbished,4,4,51
970,11065,2022-03-17T03:44:18.842901,166,Speakers,1,new,2,4,99
1719,11066,2022-03-17T03:44:18.842906,167,Speakers,1,new,2,4,100
511,11067,2022-03-17T03:44:18.842911,168,TV,2,refurbished,4,4,53
1850,11068,2022-03-17T03:44:18.842915,169,TV,2,like new,2,2,5
1430,11069,2022-03-17T03:44:18.842920,170,TV,2,slightly damaged,1,1,27
346,11070,2022-03-17T03:44:18.842925,171,Camera,2,used,2,0,47
1170,11071,2022-03-17T03:44:18.842929,172,Speakers,1,refurbished,4,4,35
854,11072,2022-03-17T03:44:18.842934,173,Smartphone,3,new,2,4,93
1433,11073,2022-03-17T03:44:18.842939,174,Laptop,1,like new,2,2,25
470,11074,2022-03-17T03:44:18.842943,175,Smartphone,3,like new,2,2,19
1114,11075,2022-03-17T03:44:18.842948,176,Speakers,1,new,4,2,80
1563,11076,2022-03-17T03:44:18.842952,177,Smartphone,1,used,0,2,30
1717,11077,2022-03-17T03:44:18.842957,178,TV,2,refurbished,4,4,57
1553,11078,2022-03-17T03:44:18.842962,179,Camera,2,slightly damaged,0,0,25
1156,11079,2022-03-17T03:44:18.842966,180,TV,3,new,4,2,89
462,11080,2022-03-17T03:44:18.842971,181,Camera,2,refurbished,4,4,38
102,11081,2022-03-17T03:44:18.842975,182,Speakers,1,used,0,0,52
1822,11082,2022-03-17T03:44:18.842980,183,TV,3,new,2,2,96
1700,11083,2022-03-17T03:44:18.842984,184,Laptop,2,refurbished,4,4,40
13,11084,2022-03-17T03:44:18.842989,185,Laptop,2,slightly damaged,2,2,38
461,11085,2022-03-17T03:44:18.842993,186,Speakers,1,new,2,4,100
337,11086,2022-03-17T03:44:18.842998,187,Speakers,1,new,4,2,92
955,11087,2022-03-17T03:44:18.843003,188,TV,2,slightly damaged,2,0,20
122,11088,2022-03-17T03:44:18.843007,189,Speakers,1,refurbished,4,4,57
350,11089,2022-03-17T03:44:18.843012,190,Smartphone,1,used,2,2,41
1762,11090,2022-03-17T03:44:18.843016,191,Speakers,1,refurbished,4,4,46
1258,11091,2022-03-17T03:44:18.843021,192,Speakers,1,new,4,4,100
539,11092,2022-03-17T03:44:18.843026,193,Laptop,2,used,0,0,43
456,11093,2022-03-17T03:44:18.843030,194,Camera,2,new,4,4,90
1623,11094,2022-03-17T03:44:18.843035,195,Speakers,1,refurbished,4,4,49
1012,11095,2022-03-17T03:44:18.843039,196,Speakers,1,new,2,4,90
227,11096,2022-03-17T03:44:18.843044,197,Laptop,1,used,0,2,50
854,11097,2022-03-17T03:44:18.843048,198,Camera,1,refurbished,4,4,40
145,11098,2022-03-17T03:44:18.843053,199,Laptop,1,like new,2,2,8
486,11099,2022-03-17T03:44:18.843057,200,Speakers,3,slightly damaged,2,2,25
161,11100,2022-03-17T03:44:18.843062,201,TV,2,like new,1,2,6
1761,11101,2022-03-17T03:44:18.843067,202,Speakers,1,like new,4,2,24
392,11102,2022-03-17T03:44:18.843071,203,Smartphone,3,new,4,4,87
707,11103,2022-03-17T03:44:18.843076,204,Speakers,2,slightly damaged,1,2,32
269,11104,2022-03-17T03:44:18.843080,205,Laptop,1,slightly damaged,1,0,22
422,11105,2022-03-17T03:44:18.843085,206,Smartphone,3,like new,3,2,12
1332,11106,2022-03-17T03:44:18.843090,207,Speakers,1,like new,2,2,12
792,11107,2022-03-17T03:44:18.843094,208,TV,2,used,1,0,57
1576,11108,2022-03-17T03:44:18.843099,209,Smartphone,3,refurbished,4,4,41
850,11109,2022-03-17T03:44:18.843104,210,Laptop,1,slightly damaged,0,1,13
950,11110,2022-03-17T03:44:18.843108,211,TV,3,used,0,0,40
1675,11111,2022-03-17T03:44:18.843113,212,TV,2,slightly damaged,0,2,34
666,11112,2022-03-17T03:44:18.843118,213,Camera,2,new,4,2,93
666,11113,2022-03-17T03:44:18.843122,214,Speakers,1,used,2,2,31
877,11114,2022-03-17T03:44:18.843127,215,Camera,1,slightly damaged,2,0,17
112,11115,2022-03-17T03:44:18.843132,216,Speakers,1,like new,1,2,12
1404,11116,2022-03-17T03:44:18.843136,217,Camera,1,refurbished,4,4,39
40,11117,2022-03-17T03:44:18.843141,218,Camera,1,new,2,4,82
1661,11118,2022-03-17T03:44:18.843146,219,Camera,3,like new,1,2,7
758,11119,2022-03-17T03:44:18.843150,220,Smartphone,1,like new,3,2,28
109,11120,2022-03-17T03:44:18.843155,221,TV,2,slightly damaged,2,1,35
1806,11121,2022-03-17T03:44:18.843159,222,Laptop,2,slightly damaged,2,0,16
514,11122,2022-03-17T03:44:18.843164,223,TV,3,like new,2,2,22
133,11123,2022-03-17T03:44:18.843169,224,Smartphone,3,new,4,2,84
518,11124,2022-03-17T03:44:18.843173,225,Speakers,1,new,2,4,91
1745,11125,2022-03-17T03:44:18.843178,226,Smartphone,1,slightly damaged,1,0,25
353,11126,2022-03-17T03:44:18.843182,227,Speakers,1,refurbished,4,4,50
1256,11127,2022-03-17T03:44:18.843187,228,Smartphone,3,new,4,4,95
643,11128,2022-03-17T03:44:18.843191,229,TV,2,used,2,0,48
842,11129,2022-03-17T03:44:18.843196,230,Laptop,1,like new,2,2,19
1274,11130,2022-03-17T03:44:18.843200,231,Speakers,1,new,2,4,80
1496,11131,2022-03-17T03:44:18.843205,232,Smartphone,3,like new,4,2,13
824,11132,2022-03-17T03:44:18.843210,233,Speakers,1,used,2,0,32
617,11133,2022-03-17T03:44:18.843214,234,Smartphone,3,new,2,2,83
1500,11134,2022-03-17T03:44:18.843219,235,Smartphone,1,slightly damaged,0,1,14
863,11135,2022-03-17T03:44:18.843223,236,TV,3,new,2,4,88
295,11136,2022-03-17T03:44:18.843228,237,TV,3,new,4,4,97
1583,11137,2022-03-17T03:44:18.843233,238,Laptop,2,used,0,0,52
903,11138,2022-03-17T03:44:18.843237,239,Smartphone,1,slightly damaged,0,1,18
1592,11139,2022-03-17T03:44:18.843242,240,Camera,2,slightly damaged,2,1,18
1603,11140,2022-03-17T03:44:18.843246,241,Camera,2,new,4,2,88
801,11141,2022-03-17T03:44:18.843251,242,TV,3,like new,4,2,10
229,11142,2022-03-17T03:44:18.843256,243,TV,3,used,0,0,44
1011,11143,2022-03-17T03:44:18.843260,244,TV,3,used,0,2,46
1729,11144,2022-03-17T03:44:18.843265,245,Laptop,1,slightly damaged,0,1,20
40,11145,2022-03-17T03:44:18.843270,246,Camera,3,like new,2,2,22
706,11146,2022-03-17T03:44:18.843274,247,Speakers,1,like new,3,2,16
684,11147,2022-03-17T03:44:18.843279,248,Speakers,1,like new,3,2,29
1178,11148,2022-03-17T03:44:18.843284,249,Speakers,1,new,4,2,90
322,11149,2022-03-17T03:44:18.843288,250,Camera,2,like new,3,2,9
1468,11150,2022-03-17T03:44:18.843293,251,TV,2,used,1,2,33
1786,11151,2022-03-17T03:44:18.843298,252,Speakers,1,new,2,4,89
329,11152,2022-03-17T03:44:18.843302,253,Laptop,2,new,2,4,80
1586,11153,2022-03-17T03:44:18.843307,254,Speakers,1,new,2,4,92
400,11154,2022-03-17T03:44:18.843312,255,TV,2,new,2,4,96
792,11155,2022-03-17T03:44:18.843316,256,Speakers,1,like new,1,2,26
174,11156,2022-03-17T03:44:18.843321,257,Smartphone,2,refurbished,4,4,54
1553,11157,2022-03-17T03:44:18.843325,258,Speakers,1,used,1,0,52
1204,11158,2022-03-17T03:44:18.843330,259,TV,3,used,1,2,52
1100,11159,2022-03-17T03:44:18.843335,260,TV,2,slightly damaged,1,1,20
1626,11160,2022-03-17T03:44:18.843339,261,Speakers,2,slightly damaged,2,0,23
773,11161,2022-03-17T03:44:18.843344,262,Camera,1,refurbished,4,4,46
752,11162,2022-03-17T03:44:18.843349,263,TV,2,slightly damaged,0,2,26
309,11163,2022-03-17T03:44:18.843354,264,Smartphone,1,used,2,2,56
1206,11164,2022-03-17T03:44:18.843358,265,Speakers,1,refurbished,4,4,49
58,11165,2022-03-17T03:44:18.843363,266,Camera,2,refurbished,4,4,44
739,11166,2022-03-17T03:44:18.843368,267,Speakers,3,slightly damaged,1,2,30
210,11167,2022-03-17T03:44:18.843372,268,Smartphone,3,refurbished,4,4,74
352,11168,2022-03-17T03:44:18.843377,269,Laptop,2,refurbished,4,4,56
317,11169,2022-03-17T03:44:18.843382,270,Laptop,1,slightly damaged,1,0,11
1539,11170,2022-03-17T03:44:18.843387,271,Smartphone,1,used,0,0,53
232,11171,2022-03-17T03:44:18.843391,272,Laptop,2,refurbished,4,4,47
1170,11172,2022-03-17T03:44:18.843396,273,Camera,2,used,2,0,52
314,11173,2022-03-17T03:44:18.843401,274,Camera,1,new,4,4,100
777,11174,2022-03-17T03:44:18.843406,275,Camera,2,refurbished,4,4,61
554,11175,2022-03-17T03:44:18.843411,276,Speakers,1,new,2,4,97
357,11176,2022-03-17T03:44:18.843415,277,Camera,1,refurbished,4,4,66
173,11177,2022-03-17T03:44:18.843420,278,Camera,1,new,2,2,88
62,11178,2022-03-17T03:44:18.843425,279,Camera,2,slightly damaged,1,0,15
440,11179,2022-03-17T03:44:18.843429,280,Speakers,1,used,1,0,32
463,11180,2022-03-17T03:44:18.843434,281,Camera,1,new,2,2,86
1218,11181,2022-03-17T03:44:18.843438,282,Smartphone,1,like new,1,2,21
1347,11182,2022-03-17T03:44:18.843443,283,TV,2,refurbished,4,4,58
1053,11183,2022-03-17T03:44:18.843448,284,Speakers,1,like new,2,2,2
174,11184,2022-03-17T03:44:18.843452,285,TV,3,new,2,2,100
488,11185,2022-03-17T03:44:18.843458,286,Laptop,1,used,2,0,57
1296,11186,2022-03-17T03:44:18.843462,287,Laptop,1,used,2,2,30
586,11187,2022-03-17T03:44:18.843467,288,Laptop,2,new,4,2,86
863,11188,2022-03-17T03:44:18.843472,289,Laptop,1,new,2,2,83
1619,11189,2022-03-17T03:44:18.843477,290,TV,2,used,0,0,49
1559,11190,2022-03-17T03:44:18.843482,291,Speakers,2,slightly damaged,1,2,36
1734,11191,2022-03-17T03:44:18.843486,292,Laptop,1,slightly damaged,0,0,33
342,11192,2022-03-17T03:44:18.843491,293,Camera,2,slightly damaged,2,1,19
140,11193,2022-03-17T03:44:18.843496,294,Laptop,1,slightly damaged,1,0,26
349,11194,2022-03-17T03:44:18.843500,295,Camera,1,new,4,2,81
371,11195,2022-03-17T03:44:18.843506,296,TV,2,new,2,2,84
1012,11196,2022-03-17T03:44:18.843510,297,Speakers,2,slightly damaged,0,2,12
1746,11197,2022-03-17T03:44:18.843515,298,TV,3,like new,1,2,14
783,11198,2022-03-17T03:44:18.843520,299,Speakers,2,slightly damaged,0,1,30
357,11199,2022-03-17T03:44:18.843525,300,Laptop,2,used,2,2,57
259,11200,2022-03-17T03:44:18.843530,1,Speakers,1,refurbished,4,4,55
892,11201,2022-03-17T03:44:18.843534,2,Smartphone,1,used,1,2,40
1172,11202,2022-03-17T03:44:18.843539,3,Laptop,2,new,2,2,89
125,11203,2022-03-17T03:44:18.843544,4,TV,2,refurbished,4,4,71
227,11204,2022-03-17T03:44:18.843548,5,Camera,2,like new,3,2,20
1751,11205,2022-03-17T03:44:18.843553,6,Camera,3,used,2,0,48
1155,11206,2022-03-17T03:44:18.843558,7,Laptop,2,new,4,2,87
960,11207,2022-03-17T03:44:18.843562,8,Speakers,1,refurbished,4,4,36
810,11208,2022-03-17T03:44:18.843567,9,Smartphone,3,like new,2,2,7
625,11209,2022-03-17T03:44:18.843571,10,Camera,1,slightly damaged,0,0,24
1825,11210,2022-03-17T03:44:18.843576,11,TV,3,like new,3,2,23
1740,11211,2022-03-17T03:44:18.843580,12,TV,2,refurbished,4,4,75
1151,11212,2022-03-17T03:44:18.843585,13,Speakers,2,slightly damaged,2,2,28
1347,11213,2022-03-17T03:44:18.843590,14,TV,2,refurbished,4,4,62
1225,11214,2022-03-17T03:44:18.843594,15,Camera,2,new,2,2,86
1266,11215,2022-03-17T03:44:18.843599,16,Camera,3,like new,1,2,23
1554,11216,2022-03-17T03:44:18.843603,17,Smartphone,3,new,4,2,90
115,11217,2022-03-17T03:44:18.843608,18,Smartphone,1,slightly damaged,0,2,17
171,11218,2022-03-17T03:44:18.843612,19,Camera,1,new,4,2,83
932,11219,2022-03-17T03:44:18.843617,20,Laptop,2,refurbished,4,4,56
946,11220,2022-03-17T03:44:18.843622,21,Camera,1,new,4,2,99
692,11221,2022-03-17T03:44:18.843626,22,Camera,2,like new,1,2,1
1206,11222,2022-03-17T03:44:18.843631,23,Smartphone,1,used,0,0,50
1681,11223,2022-03-17T03:44:18.843636,24,Laptop,2,refurbished,4,4,41
527,11224,2022-03-17T03:44:18.843640,25,Laptop,1,like new,1,2,18
1136,11225,2022-03-17T03:44:18.843645,26,TV,3,like new,2,2,27
149,11226,2022-03-17T03:44:18.843649,27,Camera,2,refurbished,4,4,53
847,11227,2022-03-17T03:44:18.843654,28,Laptop,2,refurbished,4,4,67
1657,11228,2022-03-17T03:44:18.843659,29,TV,3,like new,2,2,10
1313,11229,2022-03-17T03:44:18.843663,30,Speakers,2,slightly damaged,0,2,11
1557,11230,2022-03-17T03:44:18.843668,31,Speakers,1,new,2,2,90
549,11231,2022-03-17T03:44:18.843673,32,Smartphone,3,new,2,2,86
80,11232,2022-03-17T03:44:18.843677,33,Laptop,2,refurbished,4,4,37
1297,11233,2022-03-17T03:44:18.843682,34,Speakers,2,slightly damaged,2,1,14
1125,11234,2022-03-17T03:44:18.843687,35,Camera,2,new,4,2,81
461,11235,2022-03-17T03:44:18.843692,36,Speakers,1,new,2,4,80
997,11236,2022-03-17T03:44:18.843696,37,Camera,2,refurbished,4,4,66
1057,11237,2022-03-17T03:44:18.843701,38,Laptop,2,refurbished,4,4,44
1615,11238,2022-03-17T03:44:18.843706,39,Camera,3,like new,3,2,30
850,11239,2022-03-17T03:44:18.843710,40,Camera,2,refurbished,4,4,49
1398,11240,2022-03-17T03:44:18.843715,41,Smartphone,1,slightly damaged,1,2,36
1673,11241,2022-03-17T03:44:18.843719,42,Laptop,2,refurbished,4,4,75
383,11242,2022-03-17T03:44:18.843724,43,Laptop,2,used,0,0,41
1143,11243,2022-03-17T03:44:18.843729,44,Camera,2,used,1,2,30
5,11244,2022-03-17T03:44:18.843733,45,Smartphone,1,used,0,2,50
1090,11245,2022-03-17T03:44:18.843738,46,Smartphone,1,like new,1,2,24
1192,11246,2022-03-17T03:44:18.843743,47,Speakers,1,new,2,4,85
753,11247,2022-03-17T03:44:18.843747,48,TV,2,refurbished,4,4,54
341,11248,2022-03-17T03:44:18.843752,49,Laptop,1,like new,4,2,12
958,11249,2022-03-17T03:44:18.843757,50,Laptop,2,new,2,4,99
1559,11250,2022-03-17T03:44:18.843761,51,TV,2,used,0,0,42
768,11251,2022-03-17T03:44:18.843766,52,Laptop,2,refurbished,4,4,55
1338,11252,2022-03-17T03:44:18.843771,53,Camera,1,slightly damaged,1,0,32
381,11253,2022-03-17T03:44:18.843775,54,Smartphone,1,used,0,2,33
1774,11254,2022-03-17T03:44:18.843780,55,Camera,2,refurbished,4,4,68
1483,11255,2022-03-17T03:44:18.843785,56,Smartphone,1,like new,4,2,2
882,11256,2022-03-17T03:44:18.843789,57,Smartphone,1,like new,2,2,14
1210,11257,2022-03-17T03:44:18.843794,58,Smartphone,1,used,0,2,47
1684,11258,2022-03-17T03:44:18.843798,59,Speakers,1,new,4,2,86
599,11259,2022-03-17T03:44:18.843803,60,Camera,2,slightly damaged,0,1,34
1518,11260,2022-03-17T03:44:18.843808,61,Smartphone,1,like new,4,2,21
1379,11261,2022-03-17T03:44:18.843812,62,Smartphone,3,new,2,4,87
1090,11262,2022-03-17T03:44:18.843817,63,Smartphone,3,like new,2,2,23
1694,11263,2022-03-17T03:44:18.843822,64,Laptop,2,slightly damaged,1,2,35
1332,11264,2022-03-17T03:44:18.843826,65,Smartphone,1,slightly damaged,1,1,26
819,11265,2022-03-17T03:44:18.843831,66,Speakers,1,used,1,2,58
383,11266,2022-03-17T03:44:18.843836,67,TV,3,like new,3,2,18
966,11267,2022-03-17T03:44:18.843841,68,Camera,1,refurbished,4,4,66
1064,11268,2022-03-17T03:44:18.843845,69,TV,3,used,1,0,54
747,11269,2022-03-17T03:44:18.843850,70,TV,2,refurbished,4,4,63
1177,11270,2022-03-17T03:44:18.843855,71,Speakers,1,used,2,2,51
572,11271,2022-03-17T03:44:18.843859,72,Speakers,1,refurbished,4,4,57
1380,11272,2022-03-17T03:44:18.843864,73,Smartphone,3,new,4,2,84
